customer_id,customer_name,acquisition_channel,customer_segment,city,state,orders,lifetime_value,avg_order_value,last_order_date
8937,Linda Allen,referral,VIP,San Francisco,CA,4,3334.15,833.54,2025-06-12
5147,Amanda Baker,referral,Regular,Phoenix,AZ,5,3333.46,666.69,2025-09-11
5279,Kenneth Hill,organic_search,New,San Francisco,CA,3,3333.38,1111.13,2024-11-13
7010,Anthony Perez,referral,Regular,Los Angeles,CA,5,3332.39,666.48,2025-12-03
7562,Daniel Davis,paid_search,VIP,Jacksonville,FL,3,3331.77,1110.59,2025-06-30
7965,Donald Sanchez,social_media,New,Denver,CO,3,3331.20,1110.40,2025-08-23
4774,Dorothy Martinez,direct,Regular,New York,NY,5,3330.31,666.06,2025-11-13
89,Jessica Garcia,direct,At Risk,San Diego,CA,3,3329.23,1109.74,2023-09-29
8320,Sandra Jones,marketplace,New,Seattle,WA,5,3328.95,665.79,2025-10-19
3926,Nancy Mitchell,paid_search,Regular,Portland,OR,5,3326.61,665.32,2025-05-30
44,Kenneth Taylor,direct,Regular,Los Angeles,CA,3,3326.20,1108.73,2024-08-30
5675,Melissa Sanchez,direct,Regular,San Francisco,CA,4,3325.11,831.28,2024-07-05
3186,Betty Sanchez,social_media,New,Los Angeles,CA,5,3324.95,664.99,2024-09-19
2883,Paul Anderson,direct,New,Portland,OR,3,3324.21,1108.07,2025-05-08
3580,Thomas Hill,organic_search,At Risk,Washington,DC,3,3324.19,1108.06,2024-06-13
7650,Michelle Nelson,paid_search,New,Las Vegas,NV,4,3323.96,830.99,2025-03-20
38,Susan Nelson,referral,New,Fort Worth,TX,6,3323.88,553.98,2025-12-21
436,Thomas Jones,marketplace,At Risk,San Antonio,TX,2,3323.57,1661.78,2025-01-01
5910,Barbara Roberts,social_media,Regular,San Jose,CA,4,3323.01,830.75,2025-10-24
7957,Anthony Walker,paid_search,Regular,Phoenix,AZ,1,3322.23,3322.23,2024-07-23
6844,Michael Walker,referral,New,San Jose,CA,3,3319.00,1106.33,2025-08-09
7530,Nancy Carter,social_media,Regular,Columbus,OH,4,3317.71,829.43,2025-07-24
3529,Brian Flores,referral,Regular,Houston,TX,5,3317.58,663.52,2025-03-18
9659,Donald Campbell,social_media,Regular,Houston,TX,4,3317.23,829.31,2025-06-03
2029,Nancy Allen,social_media,Regular,Seattle,WA,3,3317.15,1105.72,2024-10-20
2407,George Davis,marketplace,At Risk,Washington,DC,3,3317.05,1105.68,2025-09-16
8256,Donna Williams,social_media,Regular,San Jose,CA,5,3317.05,663.41,2024-12-25
9160,Kenneth Nguyen,email,VIP,Charlotte,NC,3,3316.00,1105.33,2025-06-01
3,Steven Hill,direct,Regular,Portland,OR,5,3315.51,663.10,2025-12-02
7706,Carol Moore,social_media,Regular,Los Angeles,CA,1,3315.22,3315.22,2023-12-03
4504,Ashley Carter,referral,Regular,Indianapolis,IN,3,3315.21,1105.07,2024-07-13
4937,Thomas Ramirez,marketplace,Regular,Seattle,WA,4,3314.87,828.72,2025-01-06
6817,James Williams,social_media,Regular,Indianapolis,IN,2,3314.87,1657.43,2023-09-18
1470,Sarah Ramirez,paid_search,Regular,Denver,CO,4,3313.91,828.48,2025-05-08
658,Robert Garcia,referral,New,Austin,TX,2,3313.41,1656.71,2025-10-13
5447,Joseph Rivera,email,New,Washington,DC,4,3313.28,828.32,2025-12-13
9687,Linda Roberts,direct,At Risk,New York,NY,4,3313.07,828.27,2024-12-03
8588,Nancy Thompson,organic_search,Regular,Chicago,IL,3,3312.29,1104.10,2024-10-12
6905,Kimberly Anderson,email,At Risk,Philadelphia,PA,1,3311.58,3311.58,2025-08-06
6293,Melissa Scott,referral,Regular,Chicago,IL,5,3311.53,662.31,2025-12-11
4819,Thomas Anderson,social_media,At Risk,Los Angeles,CA,3,3311.47,1103.82,2025-03-05
8541,Daniel Gonzalez,organic_search,At Risk,Denver,CO,5,3311.07,662.21,2025-12-28
4679,Emily Hall,affiliate,VIP,Los Angeles,CA,5,3310.61,662.12,2025-04-08
4686,Amanda Green,email,New,Miami,FL,4,3309.98,827.49,2023-07-23
8242,Jennifer Mitchell,email,Regular,Dallas,TX,7,3309.81,472.83,2025-09-24
4836,Kimberly Johnson,marketplace,At Risk,Nashville,TN,3,3308.98,1102.99,2025-02-15
5776,Timothy Perez,affiliate,VIP,San Diego,CA,4,3308.87,827.22,2025-07-28
6057,Deborah Taylor,email,New,Philadelphia,PA,5,3308.79,661.76,2024-02-19
4539,Donald Harris,direct,New,Austin,TX,4,3308.01,827.00,2025-07-17
1566,Barbara Lewis,organic_search,New,New York,NY,4,3307.65,826.91,2024-07-30
2023,Brian Young,referral,Regular,Las Vegas,NV,4,3306.84,826.71,2025-02-06
819,Steven Walker,social_media,Regular,San Jose,CA,4,3305.42,826.36,2025-07-12
9066,Paul Thomas,affiliate,Regular,Seattle,WA,3,3305.20,1101.73,2025-01-02
9109,Donna Baker,referral,Regular,Portland,OR,3,3304.59,1101.53,2024-08-03
7437,Sarah Allen,direct,Regular,Houston,TX,4,3303.53,825.88,2025-08-04
5096,Anthony Rivera,referral,Regular,Fort Worth,TX,3,3302.39,1100.80,2025-08-22
4202,Kimberly Scott,email,At Risk,New York,NY,2,3302.08,1651.04,2024-11-01
8186,Richard Adams,social_media,Regular,Fort Worth,TX,3,3301.49,1100.50,2025-12-15
7601,Betty Scott,referral,Regular,Boston,MA,4,3300.99,825.25,2025-09-26
2618,Mary Smith,affiliate,Regular,Fort Worth,TX,2,3299.67,1649.84,2025-06-15
9750,Daniel Clark,email,Regular,San Jose,CA,4,3298.88,824.72,2025-09-19
9800,Mark Hernandez,affiliate,Regular,Miami,FL,5,3298.29,659.66,2025-03-15
379,Jennifer Lewis,affiliate,VIP,San Diego,CA,4,3297.79,824.45,2025-10-22
2274,Sandra King,organic_search,Regular,Houston,TX,4,3297.73,824.43,2025-10-31
1834,Betty Jackson,marketplace,At Risk,Columbus,OH,2,3297.54,1648.77,2025-08-25
1334,James Hernandez,marketplace,Regular,New York,NY,6,3296.89,549.48,2025-06-09
3794,Jennifer Jones,email,Regular,New York,NY,4,3296.52,824.13,2025-11-30
456,Christopher Flores,social_media,Regular,Houston,TX,6,3296.49,549.42,2025-07-26
8304,Kimberly Hernandez,referral,Wholesale,Denver,CO,2,3294.49,1647.25,2025-02-07
5579,Christopher Martin,marketplace,New,Columbus,OH,3,3294.44,1098.15,2024-01-20
2493,Thomas Davis,email,Regular,Boston,MA,6,3293.93,548.99,2025-01-20
2131,Amanda Nguyen,email,Regular,Washington,DC,3,3292.75,1097.58,2024-01-03
5152,Anthony Allen,organic_search,At Risk,Las Vegas,NV,4,3290.27,822.57,2025-08-30
1883,Michael King,organic_search,New,Washington,DC,3,3290.13,1096.71,2025-07-03
7675,Carol Rodriguez,social_media,New,Jacksonville,FL,4,3290.11,822.53,2025-01-09
2008,Michael Mitchell,referral,New,Denver,CO,5,3288.48,657.70,2025-12-18
3768,Anthony Thomas,email,New,Dallas,TX,6,3288.36,548.06,2025-08-08
4382,Matthew King,marketplace,At Risk,Phoenix,AZ,6,3286.27,547.71,2025-06-22
7334,Charles Green,marketplace,New,Indianapolis,IN,3,3285.99,1095.33,2025-11-15
9958,Michael Young,social_media,New,Miami,FL,3,3285.89,1095.30,2025-11-29
9387,Linda Taylor,marketplace,Regular,Indianapolis,IN,3,3285.81,1095.27,2024-07-01
4632,Joshua Gonzalez,social_media,Regular,Miami,FL,3,3285.04,1095.01,2025-05-23
2871,Charles Hill,organic_search,New,San Diego,CA,4,3284.75,821.19,2024-07-19
4396,Margaret Young,paid_search,New,Portland,OR,6,3284.72,547.45,2025-08-31
2569,Michael Wright,direct,New,Washington,DC,4,3284.02,821.00,2025-01-15
9435,Michelle Davis,referral,At Risk,Philadelphia,PA,4,3283.50,820.88,2025-10-02
5743,Matthew Roberts,email,New,Columbus,OH,3,3283.23,1094.41,2025-09-02
3205,Betty Scott,social_media,Regular,San Francisco,CA,4,3283.02,820.75,2025-06-25
6918,Robert Carter,affiliate,New,San Francisco,CA,3,3281.96,1093.99,2025-12-23
268,George Flores,organic_search,New,Nashville,TN,6,3281.23,546.87,2025-11-11
6023,Kimberly Green,organic_search,New,Denver,CO,3,3280.55,1093.52,2025-06-14
759,Joshua Hill,email,New,Seattle,WA,4,3279.83,819.96,2024-12-10
6562,Sandra Jackson,organic_search,Regular,Dallas,TX,4,3279.73,819.93,2025-05-03
904,Mary Sanchez,social_media,VIP,Charlotte,NC,2,3279.03,1639.51,2023-09-29
2220,Margaret Scott,social_media,Regular,Houston,TX,4,3278.98,819.75,2025-03-03
5655,Mary Brown,affiliate,Regular,Austin,TX,4,3278.90,819.72,2025-02-27
5343,Joshua Jones,email,Regular,Las Vegas,NV,3,3278.87,1092.96,2025-12-05
7671,Elizabeth Clark,marketplace,At Risk,Las Vegas,NV,3,3278.40,1092.80,2025-08-03
5284,Melissa Campbell,direct,New,Los Angeles,CA,2,3278.35,1639.17,2025-01-27
9364,Emily Clark,paid_search,Regular,Seattle,WA,3,3278.34,1092.78,2024-07-28
778,Sarah Clark,marketplace,Regular,San Diego,CA,5,3277.38,655.48,2025-09-17
9213,Nancy Campbell,paid_search,New,Portland,OR,2,3276.95,1638.47,2024-11-28
2849,Emily Taylor,referral,Wholesale,Seattle,WA,3,3276.48,1092.16,2024-11-26
2562,Carol Nelson,organic_search,VIP,Chicago,IL,4,3275.78,818.95,2025-08-19
7508,Kenneth Torres,referral,Regular,Nashville,TN,2,3274.98,1637.49,2024-06-21
5521,Melissa Thompson,social_media,At Risk,New York,NY,4,3274.53,818.63,2025-04-22
6083,Ashley Robinson,email,New,Miami,FL,6,3274.52,545.75,2025-10-10
3232,Robert Scott,paid_search,Regular,Jacksonville,FL,4,3273.84,818.46,2025-11-05
185,Michael Thomas,direct,Regular,Indianapolis,IN,4,3272.70,818.17,2025-12-06
8201,Dorothy Young,email,Regular,Austin,TX,4,3272.06,818.01,2024-07-30
8686,Sarah Wilson,paid_search,Regular,Las Vegas,NV,4,3271.10,817.78,2025-11-08
6043,George Scott,social_media,Wholesale,San Antonio,TX,5,3270.48,654.10,2025-12-19
6269,Patricia Scott,paid_search,At Risk,Los Angeles,CA,5,3269.97,653.99,2025-12-31
2455,Linda Brown,paid_search,Regular,Nashville,TN,5,3269.62,653.92,2025-08-04
1670,Emily Thompson,paid_search,New,Denver,CO,5,3269.27,653.85,2024-09-06
2257,Mary Roberts,referral,New,Chicago,IL,5,3268.50,653.70,2024-12-05
5673,Donna Scott,referral,Regular,Indianapolis,IN,1,3268.27,3268.27,2023-04-24
4057,Donald Nelson,paid_search,New,Phoenix,AZ,5,3266.42,653.28,2023-11-11
1580,Linda King,marketplace,Regular,Nashville,TN,3,3266.38,1088.79,2025-10-25
5810,Joseph White,marketplace,New,Miami,FL,4,3265.86,816.47,2025-05-14
7339,Sarah Baker,direct,Regular,Las Vegas,NV,3,3265.05,1088.35,2025-05-26
7737,Daniel Harris,referral,Regular,Indianapolis,IN,4,3264.32,816.08,2024-06-05
2628,Jessica Clark,marketplace,VIP,Portland,OR,3,3263.49,1087.83,2025-09-03
1159,Mark Anderson,referral,Regular,Jacksonville,FL,3,3262.43,1087.48,2025-11-18
3084,George Smith,organic_search,Wholesale,Columbus,OH,6,3261.22,543.54,2025-05-14
1355,Charles Thompson,paid_search,Regular,Houston,TX,4,3261.06,815.26,2025-11-09
3775,Melissa Perez,referral,Regular,Columbus,OH,5,3259.63,651.93,2025-09-09
9925,Emily Jackson,referral,VIP,Miami,FL,5,3259.50,651.90,2025-04-03
5881,Joseph Roberts,marketplace,Regular,Houston,TX,2,3259.50,1629.75,2025-11-22
725,Nancy Wilson,marketplace,New,Indianapolis,IN,4,3259.38,814.85,2025-09-30
4115,John Thompson,direct,Regular,Fort Worth,TX,4,3256.92,814.23,2025-07-24
2045,Donald Williams,marketplace,New,Miami,FL,2,3256.85,1628.42,2025-05-01
4763,Margaret Thomas,email,Regular,Philadelphia,PA,4,3256.65,814.16,2025-01-29
9266,Timothy Rivera,email,New,Los Angeles,CA,5,3255.56,651.11,2025-06-19
6761,Margaret Allen,organic_search,Regular,Las Vegas,NV,6,3255.12,542.52,2025-10-15
4938,Kenneth Gonzalez,marketplace,VIP,San Jose,CA,5,3254.54,650.91,2025-11-06
6217,Emily Carter,marketplace,New,Indianapolis,IN,3,3253.40,1084.47,2025-07-13
1648,Margaret Nguyen,referral,Regular,Miami,FL,4,3252.59,813.15,2025-07-24
8100,Daniel Gonzalez,marketplace,At Risk,Las Vegas,NV,4,3252.29,813.07,2025-07-19
7466,Mary Lopez,social_media,Regular,Fort Worth,TX,6,3252.11,542.02,2024-12-11
3796,Carol Lopez,email,VIP,Dallas,TX,3,3251.84,1083.95,2025-05-26
9099,Mark Rivera,paid_search,Regular,Houston,TX,3,3251.55,1083.85,2024-12-24
6625,Richard Perez,affiliate,New,Indianapolis,IN,3,3251.03,1083.68,2025-09-11
4743,Sarah White,social_media,Regular,Portland,OR,4,3249.78,812.44,2025-01-09
6725,Matthew Hill,direct,Regular,Dallas,TX,3,3249.69,1083.23,2025-05-29
108,Paul Anderson,organic_search,At Risk,Phoenix,AZ,5,3249.27,649.85,2024-07-30
4765,Charles Lewis,marketplace,New,Miami,FL,5,3248.49,649.70,2024-08-12
8643,Sarah Taylor,direct,New,Las Vegas,NV,5,3247.98,649.60,2025-05-20
3616,Brian Lopez,referral,Wholesale,Denver,CO,4,3246.94,811.73,2025-03-10
4827,Joshua Rivera,affiliate,Regular,Los Angeles,CA,3,3246.73,1082.24,2025-03-02
4323,Donald Torres,email,Regular,Phoenix,AZ,4,3246.44,811.61,2025-03-05
7179,George Anderson,referral,Regular,Miami,FL,5,3245.98,649.20,2024-07-29
2619,Susan Hernandez,email,Wholesale,Chicago,IL,3,3245.93,1081.98,2025-02-09
3575,Kimberly Ramirez,social_media,New,Chicago,IL,4,3245.36,811.34,2025-03-17
7409,Barbara Young,marketplace,Regular,Jacksonville,FL,3,3245.26,1081.75,2025-06-22
3565,Nancy Davis,social_media,Wholesale,Los Angeles,CA,5,3244.94,648.99,2025-11-05
6509,Kenneth Williams,direct,New,Houston,TX,4,3244.91,811.23,2025-09-03
2459,Joshua Young,email,VIP,Indianapolis,IN,2,3244.44,1622.22,2025-07-08
446,Matthew Thompson,affiliate,New,Denver,CO,6,3243.64,540.61,2024-07-13
2513,Betty Green,organic_search,Regular,Jacksonville,FL,5,3243.03,648.61,2025-10-01
3563,Andrew Jackson,direct,Wholesale,New York,NY,4,3241.92,810.48,2024-12-30
7005,Melissa Garcia,social_media,Regular,Nashville,TN,3,3239.39,1079.80,2024-05-18
184,Betty Johnson,affiliate,New,Washington,DC,3,3239.27,1079.76,2025-12-28
2991,Thomas Wright,direct,New,Las Vegas,NV,4,3237.97,809.49,2025-12-25
5938,Patricia Martinez,organic_search,New,Dallas,TX,2,3237.94,1618.97,2025-07-09
4011,Donald Carter,referral,New,San Diego,CA,3,3236.94,1078.98,2024-10-01
8849,Emily Miller,referral,New,Seattle,WA,6,3236.79,539.46,2025-09-30
7039,Patricia Adams,email,Regular,Washington,DC,4,3235.71,808.93,2025-06-04
3042,Deborah Martinez,paid_search,Regular,Denver,CO,3,3235.65,1078.55,2025-06-17
1455,Paul King,marketplace,New,New York,NY,6,3235.24,539.21,2024-09-17
6364,Lisa Miller,marketplace,New,San Diego,CA,3,3234.98,1078.33,2024-06-04
5777,Anthony Anderson,direct,Regular,Chicago,IL,3,3234.84,1078.28,2025-02-27
255,David Lee,marketplace,New,Philadelphia,PA,3,3234.69,1078.23,2025-09-14
5504,Sandra Thompson,paid_search,Regular,New York,NY,2,3234.05,1617.03,2025-03-12
9861,Richard Nguyen,email,Wholesale,Phoenix,AZ,3,3233.96,1077.99,2025-03-08
798,Emily Hernandez,direct,Regular,Austin,TX,3,3233.61,1077.87,2025-12-09
9698,Elizabeth Walker,email,New,Nashville,TN,2,3233.39,1616.69,2024-11-13
9639,Christopher King,organic_search,Regular,Portland,OR,3,3232.70,1077.57,2025-06-08
7064,Andrew Hall,referral,New,Chicago,IL,2,3232.26,1616.13,2024-04-12
7423,Paul Roberts,email,New,Fort Worth,TX,4,3231.44,807.86,2025-05-01
4086,Steven Young,affiliate,Wholesale,Portland,OR,2,3230.87,1615.43,2024-04-19
9143,Andrew Green,paid_search,At Risk,Seattle,WA,4,3229.37,807.34,2025-11-12
5520,Nancy White,organic_search,Regular,Austin,TX,2,3228.30,1614.15,2024-04-16
5678,Paul Miller,marketplace,Regular,San Diego,CA,5,3228.14,645.63,2025-12-08
6482,Kimberly Young,referral,Regular,Miami,FL,2,3228.04,1614.02,2025-04-02
3516,Sarah White,affiliate,At Risk,Chicago,IL,6,3227.72,537.95,2025-11-10
3131,Margaret Nelson,email,Wholesale,Nashville,TN,2,3227.66,1613.83,2024-10-25
2081,Donald Ramirez,paid_search,New,Phoenix,AZ,4,3227.60,806.90,2025-02-28
8690,David Carter,paid_search,New,Denver,CO,4,3227.14,806.78,2025-03-23
3942,Daniel Wilson,organic_search,Regular,Charlotte,NC,3,3227.14,1075.71,2025-12-18
6527,Mary Thompson,affiliate,At Risk,Seattle,WA,4,3227.01,806.75,2025-04-16
2163,Dorothy Williams,direct,Regular,Denver,CO,4,3225.01,806.25,2025-08-02
4534,Carol Clark,organic_search,VIP,Miami,FL,3,3224.67,1074.89,2025-08-06
5160,Melissa King,referral,At Risk,Washington,DC,4,3224.12,806.03,2025-11-09
8369,Daniel Nelson,direct,Regular,San Jose,CA,6,3224.00,537.33,2025-12-18
6027,George Allen,organic_search,At Risk,San Antonio,TX,4,3223.84,805.96,2025-09-01
1801,Melissa Mitchell,direct,Regular,Charlotte,NC,5,3222.49,644.50,2025-06-12
8629,Mark Martin,referral,At Risk,Charlotte,NC,4,3221.83,805.46,2025-06-19
5727,Mark Hernandez,email,New,Fort Worth,TX,3,3221.80,1073.93,2025-09-12
5454,William Nguyen,organic_search,Regular,New York,NY,2,3221.71,1610.86,2025-07-07
334,Andrew Nelson,email,New,Austin,TX,3,3220.18,1073.39,2024-02-26
7497,Dorothy Williams,marketplace,New,Washington,DC,4,3220.06,805.01,2025-09-25
8522,Carol Adams,organic_search,New,Denver,CO,6,3219.02,536.50,2025-12-28
3645,Ashley Ramirez,marketplace,Regular,Houston,TX,5,3218.99,643.80,2025-04-08
5934,Jennifer Hernandez,marketplace,At Risk,Charlotte,NC,2,3218.86,1609.43,2025-12-18
3185,Margaret Nguyen,social_media,Regular,Fort Worth,TX,1,3217.09,3217.09,2024-01-29
3510,Joseph Robinson,marketplace,Regular,Houston,TX,6,3215.59,535.93,2025-07-18
7756,William Sanchez,affiliate,At Risk,San Diego,CA,3,3213.62,1071.21,2025-04-22
1168,Anthony Ramirez,referral,VIP,Portland,OR,4,3212.21,803.05,2025-12-10
1381,Jennifer Torres,organic_search,Regular,San Francisco,CA,3,3212.16,1070.72,2025-05-03
5215,Thomas Johnson,direct,Regular,Fort Worth,TX,4,3211.97,802.99,2025-08-31
7045,Robert Carter,direct,Regular,San Antonio,TX,1,3211.89,3211.89,2024-08-22
874,Sarah Gonzalez,organic_search,New,Portland,OR,4,3208.03,802.01,2025-11-19
5791,Betty Garcia,organic_search,New,Houston,TX,3,3207.89,1069.30,2024-08-04
1757,Betty Green,referral,At Risk,Indianapolis,IN,4,3203.63,800.91,2024-11-17
7941,Elizabeth Davis,direct,New,Portland,OR,3,3203.21,1067.74,2025-10-14
8368,Sarah Anderson,social_media,Regular,Houston,TX,3,3200.79,1066.93,2025-03-31
4863,Daniel Clark,email,At Risk,Dallas,TX,3,3199.21,1066.40,2025-11-02
7414,Lisa Johnson,affiliate,Regular,Indianapolis,IN,3,3198.12,1066.04,2024-07-03
1309,Paul Moore,social_media,At Risk,Nashville,TN,3,3197.79,1065.93,2025-01-24
8025,Amanda Davis,affiliate,At Risk,Indianapolis,IN,3,3197.24,1065.75,2025-07-12
1973,Joshua Campbell,organic_search,Regular,Philadelphia,PA,5,3195.66,639.13,2025-08-19
8708,Sandra Garcia,paid_search,Regular,Boston,MA,3,3195.65,1065.22,2024-12-18
8395,Jennifer White,email,New,Dallas,TX,3,3194.71,1064.90,2025-08-10
3684,Carol Rodriguez,social_media,New,Austin,TX,4,3194.39,798.60,2025-05-05
5169,Carol Wilson,social_media,New,New York,NY,5,3193.99,638.80,2025-12-20
426,Joseph King,paid_search,Regular,Jacksonville,FL,4,3193.43,798.36,2025-03-08
7485,Susan Adams,email,New,San Jose,CA,3,3193.41,1064.47,2024-12-02
6522,Paul Roberts,direct,New,Philadelphia,PA,7,3192.97,456.14,2024-06-03
4967,Charles Martin,direct,New,Dallas,TX,4,3192.92,798.23,2025-08-08
6490,Michael Flores,referral,At Risk,Las Vegas,NV,3,3192.60,1064.20,2024-11-10
5583,Donna Rodriguez,marketplace,New,Seattle,WA,4,3192.53,798.13,2025-03-14
6311,Barbara White,paid_search,Regular,Los Angeles,CA,4,3190.79,797.70,2025-11-27
7286,Robert Robinson,paid_search,Regular,Las Vegas,NV,4,3190.34,797.58,2025-06-13
4767,Karen Allen,direct,New,Philadelphia,PA,5,3190.11,638.02,2025-06-27
41,Mark Wright,organic_search,Regular,Boston,MA,4,3189.22,797.31,2025-09-05
8986,Robert Jones,paid_search,New,Columbus,OH,5,3189.06,637.81,2025-08-08
1479,David Wilson,referral,Regular,Portland,OR,3,3188.04,1062.68,2024-12-16
690,Sandra Moore,referral,New,Phoenix,AZ,5,3187.35,637.47,2024-05-12
2601,Charles Rivera,social_media,Regular,Los Angeles,CA,8,3186.46,398.31,2025-10-03
8774,Barbara Adams,email,At Risk,Washington,DC,6,3185.85,530.98,2025-12-02
3134,Charles Davis,direct,Regular,Charlotte,NC,5,3184.95,636.99,2024-07-01
2540,Kimberly Allen,organic_search,At Risk,Miami,FL,4,3184.82,796.21,2025-10-13
784,John Miller,organic_search,VIP,Las Vegas,NV,4,3184.80,796.20,2024-03-28
4854,Carol Moore,paid_search,New,Indianapolis,IN,5,3184.33,636.87,2025-04-17
8115,Matthew Garcia,email,New,Las Vegas,NV,3,3184.01,1061.34,2025-09-30
6778,Linda Wilson,affiliate,VIP,Fort Worth,TX,5,3183.72,636.74,2025-06-27
4450,Anthony Johnson,email,At Risk,Indianapolis,IN,4,3181.75,795.44,2025-06-16
109,Karen Hill,referral,Regular,Charlotte,NC,4,3181.29,795.32,2025-03-18
5716,Anthony Mitchell,paid_search,Regular,Jacksonville,FL,3,3181.24,1060.41,2024-09-07
782,Kimberly Baker,direct,New,Los Angeles,CA,5,3180.98,636.20,2024-12-02
4472,Timothy Roberts,referral,New,Indianapolis,IN,3,3180.88,1060.29,2023-10-09
1837,David Carter,direct,Regular,Philadelphia,PA,5,3180.26,636.05,2025-11-17
587,Michelle Jones,referral,New,Charlotte,NC,5,3180.02,636.00,2024-01-18
2071,Paul King,referral,New,Dallas,TX,3,3179.99,1060.00,2025-09-21
324,Robert Nelson,email,VIP,Columbus,OH,5,3178.66,635.73,2025-06-02
1025,Joshua Rodriguez,email,Regular,Jacksonville,FL,3,3177.46,1059.15,2024-10-21
2951,Kenneth Thompson,direct,New,Phoenix,AZ,4,3176.26,794.06,2025-01-04
7257,Sarah Wright,marketplace,New,Philadelphia,PA,2,3176.17,1588.09,2024-07-03
1544,Joseph Johnson,direct,New,San Antonio,TX,3,3176.09,1058.70,2025-08-18
3056,Robert Rivera,direct,At Risk,San Antonio,TX,6,3175.99,529.33,2025-10-10
3469,Patricia Martin,direct,At Risk,Los Angeles,CA,3,3175.11,1058.37,2024-11-26
912,Charles Thompson,paid_search,New,Charlotte,NC,2,3175.05,1587.53,2023-02-15
7691,Melissa Hill,email,Regular,Seattle,WA,3,3174.39,1058.13,2025-05-24
2641,Sarah Young,paid_search,Regular,Las Vegas,NV,3,3174.09,1058.03,2024-09-27
8488,Kevin Wright,affiliate,New,Las Vegas,NV,4,3173.91,793.48,2025-07-24
3168,Emily Martinez,email,Regular,Miami,FL,4,3173.36,793.34,2025-03-26
3350,Kimberly Carter,referral,Regular,Indianapolis,IN,2,3172.64,1586.32,2024-03-28
4213,Joseph Anderson,organic_search,Regular,New York,NY,5,3172.64,634.53,2025-10-05
5490,Betty Young,referral,Regular,Houston,TX,2,3172.49,1586.24,2024-08-23
8587,Deborah Moore,paid_search,VIP,Columbus,OH,2,3172.08,1586.04,2025-12-31
4905,Nancy Lopez,email,Wholesale,Los Angeles,CA,3,3171.37,1057.12,2025-09-21
6174,Michelle Rodriguez,marketplace,Regular,Miami,FL,5,3171.19,634.24,2025-08-22
9434,Daniel Perez,referral,At Risk,Jacksonville,FL,4,3169.39,792.35,2025-09-08
6418,Daniel Brown,affiliate,Regular,San Diego,CA,2,3169.34,1584.67,2025-07-20
42,Emily Martin,paid_search,At Risk,Phoenix,AZ,3,3168.26,1056.09,2025-09-18
7223,Joseph Hall,marketplace,New,San Diego,CA,1,3168.09,3168.09,2023-10-18
2281,Charles Hill,email,At Risk,Columbus,OH,4,3166.96,791.74,2025-11-25
416,Deborah Miller,organic_search,New,Indianapolis,IN,4,3166.62,791.65,2025-05-17
101,Betty Young,social_media,Regular,Nashville,TN,4,3166.46,791.62,2025-03-24
5028,Deborah Hernandez,organic_search,Regular,Jacksonville,FL,4,3166.41,791.60,2025-09-23
4197,Melissa Scott,referral,New,Miami,FL,5,3166.09,633.22,2025-09-05
9026,Elizabeth Martinez,marketplace,Wholesale,Columbus,OH,4,3165.52,791.38,2023-11-10
8176,Donna Hernandez,direct,New,Denver,CO,2,3164.67,1582.34,2025-04-23
1446,Steven Taylor,affiliate,New,Boston,MA,5,3163.71,632.74,2025-08-12
5549,Michael Sanchez,social_media,Regular,Indianapolis,IN,7,3162.81,451.83,2025-05-10
8318,Kenneth White,email,At Risk,San Jose,CA,5,3161.73,632.35,2025-05-24
5653,Robert Flores,marketplace,At Risk,Miami,FL,5,3160.91,632.18,2025-11-05
123,Sarah Roberts,organic_search,New,Indianapolis,IN,3,3160.75,1053.58,2025-09-14
6796,Jessica Williams,affiliate,Regular,New York,NY,5,3159.73,631.95,2024-11-02
39,Timothy Jones,paid_search,Regular,Denver,CO,5,3159.63,631.93,2025-07-30
9155,Lisa Martinez,social_media,Regular,Phoenix,AZ,4,3158.78,789.69,2025-07-22
3986,Robert Green,social_media,New,Houston,TX,6,3158.13,526.36,2025-09-02
1383,Betty Campbell,paid_search,At Risk,Portland,OR,2,3156.78,1578.39,2024-08-31
8197,Amanda King,organic_search,Wholesale,Philadelphia,PA,3,3156.50,1052.17,2025-05-15
681,Carol Martin,paid_search,New,Las Vegas,NV,4,3155.87,788.97,2025-03-21
4604,Charles Baker,organic_search,At Risk,Austin,TX,3,3155.52,1051.84,2025-10-29
8013,Thomas Allen,organic_search,Regular,Jacksonville,FL,5,3154.54,630.91,2025-06-28
3391,Emily Jones,referral,At Risk,Houston,TX,4,3154.18,788.55,2025-07-06
9006,John Taylor,marketplace,Regular,Portland,OR,3,3153.42,1051.14,2025-12-04
5557,Richard Lopez,social_media,Regular,Washington,DC,5,3151.76,630.35,2025-12-13
527,Jennifer White,marketplace,New,Fort Worth,TX,4,3151.61,787.90,2025-12-20
9043,Richard Harris,social_media,New,Chicago,IL,5,3149.95,629.99,2025-12-01
3579,Melissa Green,affiliate,Regular,Fort Worth,TX,5,3149.29,629.86,2025-10-01
1849,Michael Nguyen,affiliate,Regular,Houston,TX,7,3147.10,449.59,2025-04-14
6706,Patricia Moore,direct,VIP,San Jose,CA,5,3146.80,629.36,2025-12-15
1511,Kimberly Martinez,social_media,New,Nashville,TN,6,3146.31,524.38,2025-12-23
5535,Joshua Thomas,affiliate,Regular,Indianapolis,IN,5,3146.00,629.20,2025-06-11
