address_id,customer_id,address_type,street_address,city,state,postal_code,country,is_default
5534,4575,billing,124 Hill Blvd,Nashville,TN,56681,USA,1
5535,4576,shipping,923 Cedar Blvd,Indianapolis,IN,54180,USA,1
5536,4576,billing,7967 Lake St,San Antonio,TX,13901,USA,0
5537,4577,billing,904 Highland Rd,Washington,DC,41779,USA,1
5538,4578,shipping,5381 Ridge Blvd,Portland,OR,14706,USA,1
5539,4579,shipping,6454 Washington Ave,Chicago,IL,11614,USA,1
5540,4580,billing,6561 North Ln,Miami,FL,87559,USA,1
5541,4581,shipping,4030 Walnut St,San Francisco,CA,94024,USA,1
5542,4582,billing,3054 Oak Ave,Dallas,TX,78397,USA,1
5543,4583,billing,1177 Hill Ave,Las Vegas,NV,99719,USA,1
5544,4583,shipping,123 Pine St,Fort Worth,TX,61581,USA,0
5545,4584,billing,8427 North Ave,Columbus,OH,67983,USA,1
5546,4584,billing,1033 Willow St,Denver,CO,98822,USA,0
5547,4585,shipping,5802 Maple Rd,Los Angeles,CA,82718,USA,1
5548,4586,shipping,1584 Hill St,Portland,OR,79489,USA,1
5549,4586,shipping,345 Maple St,Austin,TX,99934,USA,0
5550,4587,shipping,9437 Washington St,Philadelphia,PA,86472,USA,1
5551,4587,billing,7594 Washington Rd,Washington,DC,81490,USA,0
5552,4588,billing,8330 Ridge Ave,Phoenix,AZ,54793,USA,1
5553,4588,shipping,6737 Lake St,Miami,FL,79417,USA,0
5554,4589,shipping,5002 View Ln,Austin,TX,59422,USA,1
5555,4589,shipping,3093 Sunset St,Philadelphia,PA,41206,USA,0
5556,4590,billing,5513 Ridge Blvd,Denver,CO,86800,USA,1
5557,4591,shipping,2893 Willow Ln,Los Angeles,CA,30456,USA,1
5558,4592,shipping,2219 Elm Ave,Los Angeles,CA,49827,USA,1
5559,4593,shipping,9661 Ridge Rd,Portland,OR,34942,USA,1
5560,4594,billing,7483 Main Ln,Portland,OR,84737,USA,1
5561,4595,billing,4437 River Rd,Denver,CO,82290,USA,1
5562,4596,shipping,8102 River St,Nashville,TN,38356,USA,1
5563,4597,shipping,3722 View Ln,Portland,OR,63544,USA,1
5564,4598,billing,3297 Main Rd,Boston,MA,77349,USA,1
5565,4599,shipping,2204 North St,Dallas,TX,28270,USA,1
5566,4600,billing,288 Park Ave,Jacksonville,FL,21306,USA,1
5567,4601,billing,548 Pine Ave,Boston,MA,19419,USA,1
5568,4602,shipping,5975 Maple St,Jacksonville,FL,25266,USA,1
5569,4602,billing,2273 Main Rd,San Francisco,CA,64269,USA,0
5570,4603,shipping,1262 Walnut Rd,Boston,MA,44801,USA,1
5571,4604,shipping,9029 Willow St,Austin,TX,59753,USA,1
5572,4605,billing,6448 Walnut Blvd,Charlotte,NC,81649,USA,1
5573,4606,shipping,9776 Willow Blvd,Seattle,WA,40982,USA,1
5574,4607,shipping,9880 Cherry Ln,Fort Worth,TX,56483,USA,1
5575,4607,billing,3950 Elm Blvd,Indianapolis,IN,71620,USA,0
5576,4608,billing,4465 View Ave,Philadelphia,PA,92697,USA,1
5577,4608,shipping,2376 Oak Ln,Charlotte,NC,98319,USA,0
5578,4609,shipping,8969 Lake Blvd,Jacksonville,FL,58431,USA,1
5579,4610,billing,250 River Rd,Philadelphia,PA,61918,USA,1
5580,4611,billing,6229 Sunset St,Austin,TX,39069,USA,1
5581,4612,billing,9312 River Ave,Los Angeles,CA,92965,USA,1
5582,4613,shipping,9425 Elm St,Miami,FL,28693,USA,1
5583,4614,billing,6977 Oak Ave,New York,NY,84491,USA,1
5584,4615,billing,5958 Washington St,Portland,OR,54293,USA,1
5585,4616,shipping,7787 Park St,Las Vegas,NV,90209,USA,1
5586,4616,billing,9501 Pine Blvd,Philadelphia,PA,35717,USA,0
5587,4617,shipping,1401 North St,New York,NY,87858,USA,1
5588,4617,shipping,8638 Highland Blvd,Seattle,WA,83201,USA,0
5589,4618,shipping,3191 Main Rd,Boston,MA,33478,USA,1
5590,4619,shipping,1842 Maple St,Phoenix,AZ,33813,USA,1
5591,4620,billing,3300 Cedar Blvd,San Francisco,CA,49381,USA,1
5592,4621,shipping,1811 Maple St,Denver,CO,98447,USA,1
5593,4622,billing,9862 Oak St,Indianapolis,IN,57813,USA,1
5594,4622,shipping,806 Center Ln,San Antonio,TX,97578,USA,0
5595,4623,billing,7859 Elm Ln,Charlotte,NC,33458,USA,1
5596,4624,billing,2269 Elm Ln,Seattle,WA,79398,USA,1
5597,4624,shipping,4855 View St,San Diego,CA,32541,USA,0
5598,4625,shipping,885 Highland Ave,San Jose,CA,19536,USA,1
5599,4626,shipping,1068 Cherry Blvd,Charlotte,NC,71106,USA,1
5600,4626,billing,8443 Lake Rd,Fort Worth,TX,89176,USA,0
5601,4627,shipping,5918 River Rd,Jacksonville,FL,38887,USA,1
5602,4627,shipping,6479 Hill Rd,Portland,OR,36192,USA,0
5603,4628,shipping,4169 Highland Ave,Charlotte,NC,46503,USA,1
5604,4628,billing,8632 North St,New York,NY,57299,USA,0
5605,4629,billing,151 Willow Blvd,Seattle,WA,64493,USA,1
5606,4630,shipping,1865 Main Blvd,Las Vegas,NV,58416,USA,1
5607,4631,shipping,1249 Hill Blvd,San Antonio,TX,98620,USA,1
5608,4631,billing,986 Highland Rd,Las Vegas,NV,64306,USA,0
5609,4632,shipping,8332 Sunset Ave,Miami,FL,74771,USA,1
5610,4633,shipping,6369 River Ave,San Jose,CA,35836,USA,1
5611,4634,shipping,2995 Elm Rd,Houston,TX,81372,USA,1
5612,4635,billing,8541 Cherry St,Washington,DC,55987,USA,1
5613,4636,billing,1008 Center St,San Antonio,TX,37200,USA,1
5614,4637,billing,4980 Elm Ln,San Diego,CA,64867,USA,1
5615,4638,billing,1553 Elm St,New York,NY,75953,USA,1
5616,4639,shipping,1850 Walnut Ave,Washington,DC,21393,USA,1
5617,4640,shipping,4343 Elm St,Portland,OR,11479,USA,1
5618,4641,billing,9645 Willow Rd,San Francisco,CA,98074,USA,1
5619,4642,shipping,9831 Highland Ave,Denver,CO,80449,USA,1
5620,4643,shipping,7403 Walnut St,San Diego,CA,12787,USA,1
5621,4643,billing,3900 Ridge Ave,Houston,TX,18150,USA,0
5622,4644,shipping,7875 View Ln,San Antonio,TX,75326,USA,1
5623,4645,billing,9848 Cherry St,Los Angeles,CA,63020,USA,1
5624,4645,shipping,157 North Rd,San Jose,CA,47363,USA,0
5625,4646,billing,4020 Ridge St,Las Vegas,NV,31706,USA,1
5626,4647,billing,3694 Maple Ave,Las Vegas,NV,38455,USA,1
5627,4648,billing,4879 Center Rd,Miami,FL,70792,USA,1
5628,4649,billing,1447 Maple Rd,Phoenix,AZ,12934,USA,1
5629,4650,shipping,2565 Pine Blvd,San Antonio,TX,86381,USA,1
5630,4651,shipping,8858 Maple Blvd,Dallas,TX,77874,USA,1
5631,4651,billing,5282 River Ave,Columbus,OH,85119,USA,0
5632,4652,billing,8238 View Blvd,New York,NY,24035,USA,1
5633,4653,shipping,8744 River Ln,Los Angeles,CA,24855,USA,1
5634,4654,billing,7031 Main Ln,San Diego,CA,33382,USA,1
5635,4655,billing,1627 Hill Blvd,Indianapolis,IN,91698,USA,1
5636,4656,shipping,1737 Lake Rd,Nashville,TN,55346,USA,1
5637,4657,shipping,9569 Park Ln,Fort Worth,TX,32364,USA,1
5638,4658,billing,8584 Sunset Rd,New York,NY,82146,USA,1
5639,4659,billing,1734 View Ln,Portland,OR,39685,USA,1
5640,4660,billing,3324 View St,Dallas,TX,52196,USA,1
5641,4661,shipping,2968 View Rd,San Antonio,TX,94611,USA,1
5642,4662,shipping,1160 View Ave,Fort Worth,TX,97905,USA,1
5643,4663,shipping,2520 River Rd,Jacksonville,FL,56707,USA,1
5644,4663,billing,6337 Ridge Rd,San Francisco,CA,46928,USA,0
5645,4664,shipping,8407 Oak Ave,Washington,DC,75907,USA,1
5646,4664,billing,4547 Maple Ave,Boston,MA,23304,USA,0
5647,4665,billing,3130 Highland St,San Francisco,CA,29722,USA,1
5648,4666,shipping,9387 Cedar Ln,Houston,TX,25128,USA,1
5649,4666,shipping,2785 River Blvd,Jacksonville,FL,30769,USA,0
5650,4667,billing,3407 View Blvd,Austin,TX,99531,USA,1
5651,4667,billing,4327 Lake Ln,Portland,OR,49019,USA,0
5652,4668,shipping,7015 Willow Blvd,Dallas,TX,12614,USA,1
5653,4669,shipping,5642 Willow Rd,Las Vegas,NV,20023,USA,1
5654,4669,shipping,3782 Main Ln,Austin,TX,95525,USA,0
5655,4670,shipping,1036 Walnut Ln,Portland,OR,93248,USA,1
5656,4671,billing,7156 Cherry Blvd,San Francisco,CA,98249,USA,1
5657,4672,billing,6388 View Ave,San Diego,CA,31825,USA,1
5658,4673,billing,2551 Cedar St,Philadelphia,PA,31696,USA,1
5659,4674,shipping,4994 Hill Ave,Indianapolis,IN,21760,USA,1
5660,4674,shipping,7107 North St,Los Angeles,CA,25576,USA,0
5661,4675,billing,6546 Sunset Blvd,Miami,FL,45670,USA,1
5662,4676,billing,2938 Main St,San Francisco,CA,68721,USA,1
5663,4677,shipping,1398 Cherry Blvd,Houston,TX,13899,USA,1
5664,4678,billing,7919 Willow Ave,Denver,CO,97160,USA,1
5665,4679,shipping,9423 Main Ave,Los Angeles,CA,42544,USA,1
5666,4680,billing,9239 Washington Ave,San Francisco,CA,17213,USA,1
5667,4680,billing,3703 Washington Blvd,Denver,CO,18147,USA,0
5668,4681,shipping,2710 Cedar Ave,San Francisco,CA,23394,USA,1
5669,4682,shipping,9012 Main Blvd,Nashville,TN,94608,USA,1
5670,4683,billing,2888 Oak Ln,Boston,MA,49273,USA,1
5671,4684,shipping,4154 View Ave,Las Vegas,NV,91041,USA,1
5672,4685,billing,4778 Hill Ave,Charlotte,NC,24826,USA,1
5673,4686,billing,468 Highland Rd,Miami,FL,78448,USA,1
5674,4687,shipping,5453 Hill Ave,Dallas,TX,14895,USA,1
5675,4688,billing,3202 Park St,New York,NY,89417,USA,1
5676,4689,shipping,1780 Lake Ave,San Francisco,CA,84226,USA,1
5677,4690,shipping,5560 Maple Ave,Jacksonville,FL,25449,USA,1
5678,4691,shipping,3886 Cedar St,Fort Worth,TX,58276,USA,1
5679,4691,shipping,4880 North Rd,Denver,CO,82830,USA,0
5680,4692,shipping,4644 Lake Ln,Charlotte,NC,23796,USA,1
5681,4693,shipping,1163 Park Blvd,Fort Worth,TX,54167,USA,1
5682,4694,billing,5143 Sunset St,Los Angeles,CA,78960,USA,1
5683,4695,shipping,5721 Pine Ave,Denver,CO,83779,USA,1
5684,4695,shipping,8870 Cherry St,Houston,TX,89523,USA,0
5685,4696,shipping,3435 River Ave,Columbus,OH,68053,USA,1
5686,4697,billing,5293 Willow Blvd,Phoenix,AZ,38267,USA,1
5687,4698,billing,5603 Oak Ave,Austin,TX,86096,USA,1
5688,4699,billing,5558 Main Rd,Chicago,IL,10259,USA,1
5689,4700,shipping,4321 Highland Rd,Seattle,WA,52843,USA,1
5690,4701,shipping,9098 Lake Ln,Charlotte,NC,43986,USA,1
5691,4701,billing,4497 Cherry Rd,San Antonio,TX,21896,USA,0
5692,4702,shipping,3720 Sunset Ave,Dallas,TX,76986,USA,1
5693,4702,billing,6105 Oak Rd,San Diego,CA,78749,USA,0
5694,4703,shipping,4845 Sunset Rd,San Francisco,CA,83415,USA,1
5695,4704,shipping,2040 Highland Blvd,Philadelphia,PA,89428,USA,1
5696,4705,shipping,5178 Washington Ln,San Francisco,CA,81205,USA,1
5697,4706,billing,8010 North Rd,Washington,DC,57478,USA,1
5698,4707,billing,7190 Oak Ln,Phoenix,AZ,25043,USA,1
5699,4708,shipping,8961 View Blvd,Nashville,TN,89060,USA,1
5700,4709,shipping,5097 River Blvd,Charlotte,NC,78420,USA,1
5701,4709,shipping,9910 Elm St,Nashville,TN,98309,USA,0
5702,4710,shipping,8836 Main Rd,Chicago,IL,17696,USA,1
5703,4711,shipping,482 Center Ln,Dallas,TX,97370,USA,1
5704,4711,billing,6505 Sunset Ave,Las Vegas,NV,62214,USA,0
5705,4712,billing,2118 Ridge Ln,Nashville,TN,50988,USA,1
5706,4713,billing,5765 Pine Rd,New York,NY,25389,USA,1
5707,4714,shipping,4638 Oak St,Austin,TX,69175,USA,1
5708,4715,shipping,5939 Center Ln,San Francisco,CA,93749,USA,1
5709,4716,billing,4187 Lake Rd,Indianapolis,IN,15815,USA,1
5710,4717,billing,742 Ridge Ave,Las Vegas,NV,76402,USA,1
5711,4718,shipping,6787 Hill Ave,Los Angeles,CA,17765,USA,1
5712,4718,billing,7233 Sunset St,Los Angeles,CA,75403,USA,0
5713,4719,shipping,1262 Sunset Rd,Philadelphia,PA,70296,USA,1
5714,4720,shipping,209 Washington St,Austin,TX,19811,USA,1
5715,4721,billing,3055 Walnut Rd,Philadelphia,PA,16836,USA,1
5716,4722,billing,2105 Oak St,San Diego,CA,27233,USA,1
5717,4723,billing,7002 Lake Rd,New York,NY,42158,USA,1
5718,4724,shipping,1180 Walnut Blvd,Dallas,TX,70322,USA,1
5719,4724,billing,6256 North Ave,Columbus,OH,75054,USA,0
5720,4725,billing,1693 Willow Ave,Boston,MA,51590,USA,1
5721,4726,billing,8855 Sunset St,Phoenix,AZ,32815,USA,1
5722,4726,billing,2004 Oak Rd,Charlotte,NC,35404,USA,0
5723,4727,billing,5419 Cedar Ln,Portland,OR,10899,USA,1
5724,4728,shipping,9654 View Ave,Portland,OR,71991,USA,1
5725,4729,billing,8155 Maple St,Portland,OR,92866,USA,1
5726,4730,billing,462 Main Ln,San Antonio,TX,13959,USA,1
5727,4731,billing,6379 Washington Rd,Houston,TX,63370,USA,1
5728,4732,shipping,9106 Maple Blvd,Phoenix,AZ,29003,USA,1
5729,4733,billing,3308 Willow Ln,Philadelphia,PA,58343,USA,1
5730,4734,billing,7130 Cherry St,Nashville,TN,69769,USA,1
5731,4734,shipping,3464 Sunset Rd,Fort Worth,TX,39884,USA,0
5732,4735,shipping,2920 Cedar Blvd,Indianapolis,IN,93370,USA,1
5733,4736,billing,4252 Highland St,Indianapolis,IN,77396,USA,1
5734,4737,billing,3822 Cedar St,San Jose,CA,23858,USA,1
5735,4738,billing,7594 Sunset Rd,Phoenix,AZ,14557,USA,1
5736,4739,shipping,941 North Ln,Austin,TX,52764,USA,1
5737,4740,shipping,7506 Maple Rd,Jacksonville,FL,34325,USA,1
5738,4741,shipping,4130 River Blvd,Los Angeles,CA,72578,USA,1
5739,4742,shipping,6556 Cedar Ln,Miami,FL,51557,USA,1
5740,4743,shipping,3972 Walnut Rd,Portland,OR,63656,USA,1
5741,4744,shipping,824 Washington Ln,San Diego,CA,46692,USA,1
5742,4744,shipping,1434 Willow St,Miami,FL,76100,USA,0
5743,4745,billing,8440 Pine Ave,Austin,TX,44800,USA,1
5744,4746,billing,1444 Cedar Blvd,Dallas,TX,23977,USA,1
5745,4747,shipping,7638 Walnut Ave,Nashville,TN,86091,USA,1
5746,4748,billing,9909 Cherry Rd,New York,NY,51722,USA,1
5747,4748,billing,873 Sunset Ln,Portland,OR,31472,USA,0
5748,4749,billing,1478 Main Blvd,Houston,TX,16139,USA,1
5749,4750,shipping,8250 Oak St,Chicago,IL,19180,USA,1
5750,4751,billing,1253 Willow Rd,San Francisco,CA,43310,USA,1
5751,4752,shipping,4231 Center Ave,San Jose,CA,32124,USA,1
5752,4753,billing,6129 Ridge Rd,Houston,TX,26707,USA,1
5753,4754,billing,9607 Sunset Ln,Los Angeles,CA,46996,USA,1
5754,4755,billing,3181 Pine Ln,Columbus,OH,81101,USA,1
5755,4755,shipping,8624 Park Rd,Denver,CO,92292,USA,0
5756,4756,billing,7718 Pine Rd,Austin,TX,41531,USA,1
5757,4757,billing,1417 Ridge Rd,Denver,CO,13929,USA,1
5758,4757,billing,9630 Center Blvd,Houston,TX,71922,USA,0
5759,4758,shipping,5749 Highland Rd,Washington,DC,31032,USA,1
5760,4759,billing,5169 Washington St,Denver,CO,66750,USA,1
5761,4760,billing,6869 Center Rd,Miami,FL,23561,USA,1
5762,4761,shipping,4007 Park Ave,Philadelphia,PA,52405,USA,1
5763,4762,billing,1530 Oak Ave,Las Vegas,NV,39963,USA,1
5764,4762,shipping,7511 Maple Blvd,San Jose,CA,71593,USA,0
5765,4763,billing,2683 Lake Ln,Philadelphia,PA,81106,USA,1
5766,4764,billing,3558 Center Ave,Boston,MA,68385,USA,1
5767,4764,billing,9147 Cherry Rd,Phoenix,AZ,42708,USA,0
5768,4765,billing,1665 Maple Ln,Miami,FL,21512,USA,1
5769,4766,shipping,4309 Maple Ln,Phoenix,AZ,38044,USA,1
5770,4766,shipping,9337 Sunset Ln,New York,NY,32728,USA,0
5771,4767,billing,1346 Sunset Ln,Philadelphia,PA,47629,USA,1
5772,4767,billing,4798 River Ave,Fort Worth,TX,69135,USA,0
5773,4768,billing,4184 Washington Blvd,Columbus,OH,49589,USA,1
5774,4768,shipping,3999 Hill St,Miami,FL,74821,USA,0
5775,4769,billing,1093 Elm Blvd,Miami,FL,66815,USA,1
5776,4770,shipping,6323 Cedar Blvd,Boston,MA,61240,USA,1
5777,4771,shipping,6412 Cedar Blvd,San Jose,CA,31580,USA,1
5778,4771,shipping,6802 Maple Blvd,Nashville,TN,40071,USA,0
5779,4772,billing,149 Lake Ave,Dallas,TX,10606,USA,1
5780,4773,billing,9663 River St,Austin,TX,53380,USA,1
5781,4774,shipping,3668 Sunset Ave,New York,NY,82310,USA,1
5782,4775,billing,8363 Park Rd,Denver,CO,99526,USA,1
5783,4776,billing,241 Cedar St,Indianapolis,IN,74308,USA,1
5784,4777,shipping,1902 Pine Rd,Phoenix,AZ,47492,USA,1
5785,4778,shipping,9017 North Ln,Los Angeles,CA,40557,USA,1
5786,4778,shipping,3733 Washington St,San Diego,CA,33775,USA,0
5787,4779,shipping,3796 North Rd,Fort Worth,TX,51366,USA,1
5788,4780,shipping,113 Washington Rd,Indianapolis,IN,79871,USA,1
5789,4781,shipping,6830 Maple Rd,Fort Worth,TX,46188,USA,1
5790,4782,billing,1255 Hill Blvd,Nashville,TN,63680,USA,1
5791,4783,shipping,1468 North Ln,Jacksonville,FL,54188,USA,1
5792,4784,billing,8671 Center Ave,Dallas,TX,22915,USA,1
5793,4785,shipping,5621 Maple St,Philadelphia,PA,86095,USA,1
5794,4785,shipping,1290 Sunset Ln,Austin,TX,79873,USA,0
5795,4786,billing,9651 Lake Ln,Dallas,TX,45855,USA,1
5796,4787,billing,8710 Cherry St,Indianapolis,IN,40601,USA,1
5797,4788,shipping,3971 Center St,San Diego,CA,54773,USA,1
5798,4789,billing,6702 Cherry Blvd,Nashville,TN,40612,USA,1
5799,4790,shipping,7176 Park Blvd,Seattle,WA,72660,USA,1
5800,4791,shipping,2607 Cedar Ave,Philadelphia,PA,37651,USA,1
5801,4792,shipping,6628 Oak Ave,San Francisco,CA,11467,USA,1
5802,4793,shipping,5515 Walnut Ave,New York,NY,16829,USA,1
5803,4794,billing,6777 Park Rd,San Francisco,CA,39487,USA,1
5804,4795,billing,2463 Willow Ave,Jacksonville,FL,95865,USA,1
5805,4796,billing,29 North St,New York,NY,94749,USA,1
5806,4796,billing,9617 Main St,Fort Worth,TX,28386,USA,0
5807,4797,shipping,222 Center Ave,Columbus,OH,92991,USA,1
5808,4797,billing,8570 North St,Nashville,TN,18132,USA,0
5809,4798,billing,4023 Elm Blvd,Los Angeles,CA,35040,USA,1
5810,4799,billing,2455 Center St,Los Angeles,CA,43532,USA,1
5811,4800,billing,7622 Oak St,Seattle,WA,41247,USA,1
5812,4801,billing,8318 Ridge St,Charlotte,NC,35160,USA,1
5813,4802,shipping,437 Ridge Ave,San Diego,CA,14072,USA,1
5814,4802,shipping,6618 Main Ln,San Diego,CA,51995,USA,0
5815,4803,billing,2947 Park Ave,Philadelphia,PA,67065,USA,1
5816,4804,billing,1674 Maple Ave,Columbus,OH,67967,USA,1
5817,4805,shipping,686 Willow Rd,Phoenix,AZ,16456,USA,1
5818,4805,billing,4856 Main St,Miami,FL,28125,USA,0
5819,4806,shipping,4394 North Rd,Las Vegas,NV,82770,USA,1
5820,4806,shipping,4989 Hill Rd,Portland,OR,60313,USA,0
5821,4807,billing,9526 Elm Blvd,Los Angeles,CA,84374,USA,1
5822,4807,shipping,6110 Washington Ln,Dallas,TX,68111,USA,0
5823,4808,billing,4416 Walnut Ln,Chicago,IL,19473,USA,1
5824,4808,billing,4891 Cedar Blvd,Nashville,TN,73817,USA,0
5825,4809,billing,2301 Center St,San Diego,CA,32965,USA,1
5826,4810,shipping,8033 Cedar Rd,Jacksonville,FL,92694,USA,1
5827,4811,billing,634 Maple Rd,Columbus,OH,90629,USA,1
5828,4812,billing,9449 Washington St,Houston,TX,80417,USA,1
5829,4813,billing,9516 Center Rd,Columbus,OH,86388,USA,1
5830,4814,shipping,1959 Highland Rd,Phoenix,AZ,85837,USA,1
5831,4815,billing,1849 Cherry Blvd,San Jose,CA,28679,USA,1
5832,4816,billing,3303 Ridge Ave,Fort Worth,TX,64589,USA,1
5833,4817,billing,4494 Walnut Rd,San Francisco,CA,89395,USA,1
5834,4818,billing,5692 Cherry Ave,Seattle,WA,50829,USA,1
5835,4819,shipping,2348 Hill Ave,Los Angeles,CA,98296,USA,1
5836,4820,shipping,8667 Washington Blvd,Houston,TX,22807,USA,1
5837,4821,shipping,4094 Lake Ave,Boston,MA,83137,USA,1
5838,4822,shipping,547 Center Ave,Houston,TX,88918,USA,1
5839,4822,shipping,2361 Hill Blvd,Las Vegas,NV,13852,USA,0
5840,4823,billing,6925 Main Rd,San Francisco,CA,46074,USA,1
5841,4824,billing,6304 Elm Ave,Portland,OR,10660,USA,1
5842,4825,billing,7413 Maple Rd,Washington,DC,76981,USA,1
5843,4825,shipping,8717 North St,Boston,MA,15661,USA,0
5844,4826,billing,9182 Highland Ave,Fort Worth,TX,89076,USA,1
5845,4827,shipping,2196 Center Ln,Los Angeles,CA,86355,USA,1
5846,4828,shipping,3304 Center Rd,Las Vegas,NV,74118,USA,1
5847,4829,billing,3664 Washington Blvd,Fort Worth,TX,25384,USA,1
5848,4830,shipping,8269 Lake Ave,Boston,MA,22134,USA,1
5849,4831,shipping,3760 Maple St,Nashville,TN,73940,USA,1
5850,4831,billing,737 View Blvd,Chicago,IL,18430,USA,0
5851,4832,shipping,4965 Main Ln,Chicago,IL,15277,USA,1
5852,4833,shipping,4923 Pine Rd,Washington,DC,47164,USA,1
5853,4834,billing,7365 Hill St,Denver,CO,54834,USA,1
5854,4835,billing,1896 North Blvd,San Francisco,CA,26546,USA,1
5855,4835,billing,2406 Cedar Ln,Columbus,OH,22360,USA,0
5856,4836,shipping,7631 Walnut Blvd,Nashville,TN,82096,USA,1
5857,4837,billing,599 Pine Rd,Nashville,TN,69323,USA,1
5858,4838,shipping,3363 North Blvd,Houston,TX,62541,USA,1
5859,4839,billing,3687 Willow St,New York,NY,31847,USA,1
5860,4840,shipping,8893 Sunset St,Denver,CO,24608,USA,1
5861,4840,shipping,2373 Highland Blvd,Fort Worth,TX,80482,USA,0
5862,4841,billing,3624 River Rd,Houston,TX,31025,USA,1
5863,4842,shipping,3116 Park Blvd,Las Vegas,NV,80656,USA,1
5864,4843,billing,1447 Center Ln,Charlotte,NC,27311,USA,1
5865,4844,billing,2474 Cedar Rd,San Antonio,TX,76184,USA,1
5866,4845,billing,1641 Elm Rd,Dallas,TX,97023,USA,1
5867,4845,billing,5226 Lake Ave,New York,NY,45255,USA,0
5868,4846,shipping,273 Ridge Ln,Jacksonville,FL,87286,USA,1
5869,4846,shipping,8173 Oak Ln,Houston,TX,29577,USA,0
5870,4847,shipping,918 River Blvd,Washington,DC,80958,USA,1
5871,4848,billing,3289 Cherry Ln,Chicago,IL,59234,USA,1
5872,4848,billing,6109 Cherry Ln,Houston,TX,33674,USA,0
5873,4849,billing,9173 Lake Ave,Houston,TX,85742,USA,1
5874,4850,billing,1505 View Ln,Denver,CO,65407,USA,1
5875,4851,billing,9271 Park Ln,Chicago,IL,55589,USA,1
5876,4852,billing,7089 Walnut St,Indianapolis,IN,49208,USA,1
5877,4852,shipping,650 North Ave,New York,NY,30965,USA,0
5878,4853,shipping,2771 Willow Rd,Portland,OR,67096,USA,1
5879,4853,shipping,5786 Hill St,San Diego,CA,11214,USA,0
5880,4854,shipping,759 Hill St,Indianapolis,IN,84782,USA,1
5881,4854,billing,6243 Park Blvd,San Jose,CA,44070,USA,0
5882,4855,billing,5365 Willow Blvd,Jacksonville,FL,34405,USA,1
5883,4855,shipping,7220 Maple Ln,San Jose,CA,46076,USA,0
5884,4856,shipping,203 Sunset Ave,Chicago,IL,73996,USA,1
5885,4856,shipping,1143 Elm Blvd,San Antonio,TX,61977,USA,0
5886,4857,billing,1625 Oak Blvd,Dallas,TX,71562,USA,1
5887,4857,shipping,8828 Main Ave,Boston,MA,23957,USA,0
5888,4858,billing,4951 View Rd,San Francisco,CA,17929,USA,1
5889,4859,billing,3802 Ridge Blvd,San Antonio,TX,38509,USA,1
5890,4860,billing,2181 View Blvd,San Diego,CA,24704,USA,1
5891,4861,shipping,5390 View Rd,Denver,CO,57292,USA,1
5892,4862,shipping,7014 Center St,San Antonio,TX,33477,USA,1
5893,4863,billing,5407 Walnut Ave,Dallas,TX,47974,USA,1
5894,4864,billing,6272 North Rd,Charlotte,NC,22687,USA,1
5895,4865,shipping,2801 Main Blvd,Denver,CO,59088,USA,1
5896,4866,shipping,2311 Walnut St,Phoenix,AZ,35242,USA,1
5897,4866,billing,2423 Highland Rd,Columbus,OH,71173,USA,0
5898,4867,shipping,9429 Maple Blvd,Phoenix,AZ,43682,USA,1
5899,4868,billing,3082 Cedar Rd,Boston,MA,86874,USA,1
5900,4869,shipping,2523 Hill Ln,Phoenix,AZ,41649,USA,1
5901,4870,billing,6716 Center St,Indianapolis,IN,54924,USA,1
5902,4871,billing,1105 Park Blvd,San Antonio,TX,22289,USA,1
5903,4872,shipping,7203 Park Rd,Columbus,OH,42683,USA,1
5904,4873,billing,4206 River Rd,Philadelphia,PA,35038,USA,1
5905,4874,billing,6399 Oak Ave,Washington,DC,75797,USA,1
5906,4875,billing,7317 Lake Rd,Chicago,IL,93990,USA,1
5907,4876,shipping,1636 Pine Ave,Los Angeles,CA,35624,USA,1
5908,4877,shipping,4348 North Rd,Los Angeles,CA,93865,USA,1
5909,4878,billing,5008 Walnut Ave,Chicago,IL,21919,USA,1
5910,4879,billing,9298 Highland Ln,Austin,TX,14590,USA,1
5911,4880,billing,4430 Hill Rd,New York,NY,42528,USA,1
5912,4880,shipping,7415 Sunset St,Las Vegas,NV,11437,USA,0
5913,4881,billing,2189 Elm Rd,Fort Worth,TX,39611,USA,1
5914,4881,billing,435 Pine Ln,San Diego,CA,31533,USA,0
5915,4882,billing,2350 Willow Ln,Chicago,IL,27009,USA,1
5916,4883,shipping,5389 Oak Ln,Jacksonville,FL,56250,USA,1
5917,4884,billing,8215 Highland Blvd,Columbus,OH,90227,USA,1
5918,4884,shipping,6205 Washington Rd,Boston,MA,19491,USA,0
5919,4885,billing,1722 View Ln,Las Vegas,NV,33787,USA,1
5920,4886,billing,6233 Washington St,San Jose,CA,71908,USA,1
5921,4887,billing,72 Washington Rd,Philadelphia,PA,19148,USA,1
5922,4888,shipping,7174 Elm Blvd,Chicago,IL,42024,USA,1
5923,4888,shipping,4714 Hill Rd,Seattle,WA,66639,USA,0
5924,4889,billing,939 Sunset St,San Jose,CA,10687,USA,1
5925,4890,shipping,8506 Oak Ave,New York,NY,42504,USA,1
5926,4891,shipping,6267 North Blvd,Indianapolis,IN,15765,USA,1
5927,4891,shipping,2821 Hill Ave,New York,NY,84209,USA,0
5928,4892,billing,7797 Willow Ln,Indianapolis,IN,12458,USA,1
